DBN,Grade,Year,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4,School Type,C.NumberTested,C.Mean Scale Score,C.Num Level 1,C.Pct Level 1,C.Num Level 2,C.Pct Level 2,C.Num Level 3,C.Pct Level 3,C.Num Level 4,C.Pct Level 4,C.Num Level 3 and 4,C.Pct Level 3 and 4,Broough,School Name_x,Program Type,Average Class Size,School Name_y,% Female,% Male,% Asian,% Black,% Hispanic,% Other,% White,AvgOfMajor N,AvgOfNoCrim N,AvgOfVio N,schoolname,eng_p_11,aca_p_11,eng_t_11,aca_t_11,eng_s_11,aca_s_11,Funding
01M345,7,2011.0,70.0,670,13,18.6,21,30,23,32.9,13,18.6,36,51.4,Public,,,,,,,,,,,,,,,,,"Collaborative Academy of Science, Technology, & La",45.4%,54.6%,15.3%,18.3%,63.0%,0.4%,3.1%,,,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284.0
01M345,8,2011.0,88.0,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,,,,,,,,,,,,,,,,,"Collaborative Academy of Science, Technology, & La",45.4%,54.6%,15.3%,18.3%,63.0%,0.4%,3.1%,,,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284.0
01M345,All Grades,2011.0,238.0,669,35,14.7,89,37.4,86,36.1,28,11.8,114,47.9,Public,,,,,,,,,,,,,,,,,"Collaborative Academy of Science, Technology, & La",45.4%,54.6%,15.3%,18.3%,63.0%,0.4%,3.1%,,,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284.0
01M361,3,2011.0,22.0,683,1,4.5,9,40.9,10,45.5,2,9.1,12,54.5,Public,,,,,,,,,,,,,,,,,The Children's Workshop School,52.8%,47.2%,14.3%,12.3%,30.6%,0.8%,42.1%,,,,The Children's Workshop School,8.3,8.5,8.6,8.6,,,1522952.0
01M361,4,2011.0,28.0,678,4,14.3,8,28.6,11,39.3,5,17.9,16,57.1,Public,,,,,,,,,,,,,,,,,The Children's Workshop School,52.8%,47.2%,14.3%,12.3%,30.6%,0.8%,42.1%,,,,The Children's Workshop School,8.3,8.5,8.6,8.6,,,1522952.0
01M361,5,2011.0,34.0,681,5,14.7,10,29.4,11,32.4,8,23.5,19,55.9,Public,,,,,,,,,,,,,,,,,The Children's Workshop School,52.8%,47.2%,14.3%,12.3%,30.6%,0.8%,42.1%,,,,The Children's Workshop School,8.3,8.5,8.6,8.6,,,1522952.0
01M361,All Grades,2011.0,84.0,680,10,11.9,27,32.1,32,38.1,15,17.9,47,56,Public,,,,,,,,,,,,,,,,,The Children's Workshop School,52.8%,47.2%,14.3%,12.3%,30.6%,0.8%,42.1%,,,,The Children's Workshop School,8.3,8.5,8.6,8.6,,,1522952.0
01M363,3,2011.0,39.0,696,1,2.6,13,33.3,13,33.3,12,30.8,25,64.1,Public,,,,,,,,,,,,,,,,,Neighborhood School,47.0%,53.0%,14.0%,16.5%,28.0%,1.9%,39.6%,,,,Neighborhood School,8.4,7.9,7.7,7.4,,,1789216.0
01M363,4,2011.0,43.0,684,1,2.3,15,34.9,21,48.8,6,14,27,62.8,Public,,,,,,,,,,,,,,,,,Neighborhood School,47.0%,53.0%,14.0%,16.5%,28.0%,1.9%,39.6%,,,,Neighborhood School,8.4,7.9,7.7,7.4,,,1789216.0
01M363,5,2011.0,52.0,687,0,0,16,30.8,30,57.7,6,11.5,36,69.2,Public,,,,,,,,,,,,,,,,,Neighborhood School,47.0%,53.0%,14.0%,16.5%,28.0%,1.9%,39.6%,,,,Neighborhood School,8.4,7.9,7.7,7.4,,,1789216.0
01M363,All Grades,2011.0,134.0,689,2,1.5,44,32.8,64,47.8,24,17.9,88,65.7,Public,,,,,,,,,,,,,,,,,Neighborhood School,47.0%,53.0%,14.0%,16.5%,28.0%,1.9%,39.6%,,,,Neighborhood School,8.4,7.9,7.7,7.4,,,1789216.0
01M364,3,2011.0,45.0,689,4,8.9,8,17.8,25,55.6,8,17.8,33,73.3,Public,,,,,,,,,,,,,,,,,Earth School,48.2%,51.8%,13.9%,11.5%,34.3%,3.0%,37.3%,,,,Earth School,8.9,8.8,9.1,9.0,,,1737169.0
01M364,4,2011.0,50.0,679,3,6,18,36,22,44,7,14,29,58,Public,,,,,,,,,,,,,,,,,Earth School,48.2%,51.8%,13.9%,11.5%,34.3%,3.0%,37.3%,,,,Earth School,8.9,8.8,9.1,9.0,,,1737169.0
01M364,5,2011.0,41.0,690,1,2.4,15,36.6,12,29.3,13,31.7,25,61,Public,,,,,,,,,,,,,,,,,Earth School,48.2%,51.8%,13.9%,11.5%,34.3%,3.0%,37.3%,,,,Earth School,8.9,8.8,9.1,9.0,,,1737169.0
01M364,All Grades,2011.0,136.0,686,8,5.9,41,30.1,59,43.4,28,20.6,87,64,Public,,,,,,,,,,,,,,,,,Earth School,48.2%,51.8%,13.9%,11.5%,34.3%,3.0%,37.3%,,,,Earth School,8.9,8.8,9.1,9.0,,,1737169.0
01M378,6,2011.0,91.0,677,4,4.4,40,44,29,31.9,18,19.8,47,51.6,Public,,,,,,,,,,,,,,,,,School for Global Leaders,53.8%,46.2%,9.4%,21.1%,64.3%,0.8%,4.5%,,,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260.0
01M378,7,2011.0,68.0,683,2,2.9,12,17.6,31,45.6,23,33.8,54,79.4,Public,,,,,,,,,,,,,,,,,School for Global Leaders,53.8%,46.2%,9.4%,21.1%,64.3%,0.8%,4.5%,,,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260.0
01M378,8,2011.0,64.0,675,3,4.7,27,42.2,26,40.6,8,12.5,34,53.1,Public,,,,,,,,,,,,,,,,,School for Global Leaders,53.8%,46.2%,9.4%,21.1%,64.3%,0.8%,4.5%,,,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260.0
01M378,All Grades,2011.0,223.0,678,9,4,79,35.4,86,38.6,49,22,135,60.5,Public,,,,,,,,,,,,,,,,,School for Global Leaders,53.8%,46.2%,9.4%,21.1%,64.3%,0.8%,4.5%,,,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260.0
01M450,6,2011.0,62.0,677,5,8.1,18,29,27,43.5,12,19.4,39,62.9,Public,,,,,,,,,,,,,,,,,East Side Community School,46.7%,53.3%,8.0%,25.4%,56.6%,0.3%,9.7%,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,,3981706.0
01M450,7,2011.0,63.0,685,3,4.8,10,15.9,24,38.1,26,41.3,50,79.4,Public,,,,,,,,,,,,,,,,,East Side Community School,46.7%,53.3%,8.0%,25.4%,56.6%,0.3%,9.7%,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,,3981706.0
01M450,8,2011.0,55.0,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,,,,,,,,,,,,,,,,,East Side Community School,46.7%,53.3%,8.0%,25.4%,56.6%,0.3%,9.7%,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,,3981706.0
01M450,All Grades,2011.0,180.0,679,10,5.6,52,28.9,78,43.3,40,22.2,118,65.6,Public,,,,,,,,,,,,,,,,,East Side Community School,46.7%,53.3%,8.0%,25.4%,56.6%,0.3%,9.7%,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,,3981706.0
01M539,3,2011.0,109.0,714,0,0,2,1.8,41,37.6,66,60.6,107,98.2,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,4,2011.0,102.0,739,0,0,0,0,5,4.9,97,95.1,102,100,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,5,2011.0,74.0,726,0,0,1,1.4,8,10.8,65,87.8,73,98.6,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,6,2011.0,134.0,732,0,0,3,2.2,13,9.7,118,88.1,131,97.8,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,7,2011.0,115.0,732,0,0,2,1.7,10,8.7,103,89.6,113,98.3,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,8,2011.0,142.0,724,0,0,1,0.7,22,15.5,119,83.8,141,99.3,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M539,All Grades,2011.0,676.0,728,0,0,9,1.3,99,14.6,568,84,667,98.7,Public,,,,,,,,,,,,,,,,,"New Explorations into Science, Technology and Math",51.6%,48.4%,26.0%,12.1%,15.2%,0.9%,45.8%,0.81,6.51,1.78,"New Explorations into Science, Technology and Math",7.9,8.4,5.9,7.3,7.0,7.7,6803558.0
01M839,6,2011.0,121.0,682,7,5.8,31,25.6,53,43.8,30,24.8,83,68.6,Public,,,,,,,,,,,,,,,,,Tompkins Square Middle School,50.6%,49.4%,23.7%,11.8%,47.6%,2.3%,14.7%,,,,Tompkins Square Middle School,8.2,8.5,8.4,8.7,7.8,8.1,2271297.0
01M839,7,2011.0,111.0,691,0,0,23,20.7,34,30.6,54,48.6,88,79.3,Public,,,,,,,,,,,,,,,,,Tompkins Square Middle School,50.6%,49.4%,23.7%,11.8%,47.6%,2.3%,14.7%,,,,Tompkins Square Middle School,8.2,8.5,8.4,8.7,7.8,8.1,2271297.0
01M839,8,2011.0,124.0,679,7,5.6,38,30.6,57,46,22,17.7,79,63.7,Public,,,,,,,,,,,,,,,,,Tompkins Square Middle School,50.6%,49.4%,23.7%,11.8%,47.6%,2.3%,14.7%,,,,Tompkins Square Middle School,8.2,8.5,8.4,8.7,7.8,8.1,2271297.0
01M839,All Grades,2011.0,356.0,684,14,3.9,92,25.8,144,40.4,106,29.8,250,70.2,Public,,,,,,,,,,,,,,,,,Tompkins Square Middle School,50.6%,49.4%,23.7%,11.8%,47.6%,2.3%,14.7%,,,,Tompkins Square Middle School,8.2,8.5,8.4,8.7,7.8,8.1,2271297.0
02M001,3,2011.0,73.0,693,5,6.8,22,30.1,27,37,19,26,46,63,Public,,,,,,,,,,,,,,,,,P.S. 001 Alfred E. Smith,43.6%,56.4%,68.8%,11.6%,16.7%,1.1%,1.8%,0.35,1.09,0.5,P.S. 001 Alfred E. Smith,7.5,7.5,6.3,6.8,,,2956032.0
02M001,4,2011.0,65.0,705,3,4.6,7,10.8,24,36.9,31,47.7,55,84.6,Public,,,,,,,,,,,,,,,,,P.S. 001 Alfred E. Smith,43.6%,56.4%,68.8%,11.6%,16.7%,1.1%,1.8%,0.35,1.09,0.5,P.S. 001 Alfred E. Smith,7.5,7.5,6.3,6.8,,,2956032.0
02M001,5,2011.0,88.0,695,3,3.4,16,18.2,32,36.4,37,42,69,78.4,Public,,,,,,,,,,,,,,,,,P.S. 001 Alfred E. Smith,43.6%,56.4%,68.8%,11.6%,16.7%,1.1%,1.8%,0.35,1.09,0.5,P.S. 001 Alfred E. Smith,7.5,7.5,6.3,6.8,,,2956032.0
02M001,All Grades,2011.0,226.0,697,11,4.9,45,19.9,83,36.7,87,38.5,170,75.2,Public,,,,,,,,,,,,,,,,,P.S. 001 Alfred E. Smith,43.6%,56.4%,68.8%,11.6%,16.7%,1.1%,1.8%,0.35,1.09,0.5,P.S. 001 Alfred E. Smith,7.5,7.5,6.3,6.8,,,2956032.0
02M002,3,2011.0,129.0,694,4,3.1,23,17.8,75,58.1,27,20.9,102,79.1,Public,,,,,,,,,,,,,,,,,P.S. 002 Meyer London,46.8%,53.2%,82.7%,7.8%,7.3%,0.0%,2.2%,0.52,2.49,0.75,P.S. 002 Meyer London,7.6,7.6,7.2,7.8,,,4448589.0
02M002,4,2011.0,136.0,713,2,1.5,15,11,32,23.5,87,64,119,87.5,Public,,,,,,,,,,,,,,,,,P.S. 002 Meyer London,46.8%,53.2%,82.7%,7.8%,7.3%,0.0%,2.2%,0.52,2.49,0.75,P.S. 002 Meyer London,7.6,7.6,7.2,7.8,,,4448589.0
02M002,5,2011.0,145.0,706,5,3.4,15,10.3,51,35.2,74,51,125,86.2,Public,,,,,,,,,,,,,,,,,P.S. 002 Meyer London,46.8%,53.2%,82.7%,7.8%,7.3%,0.0%,2.2%,0.52,2.49,0.75,P.S. 002 Meyer London,7.6,7.6,7.2,7.8,,,4448589.0
02M002,All Grades,2011.0,410.0,705,11,2.7,53,12.9,158,38.5,188,45.9,346,84.4,Public,,,,,,,,,,,,,,,,,P.S. 002 Meyer London,46.8%,53.2%,82.7%,7.8%,7.3%,0.0%,2.2%,0.52,2.49,0.75,P.S. 002 Meyer London,7.6,7.6,7.2,7.8,,,4448589.0
02M003,3,2011.0,104.0,700,1,1,11,10.6,60,57.7,32,30.8,92,88.5,Public,,,,,,,,,,,,,,,,,P.S. 003 Charrette School,47.2%,52.8%,5.6%,7.6%,14.4%,7.6%,64.7%,0.52,2.49,0.75,P.S. 003 Charrette School,8.9,8.8,8.9,9.0,,,3299908.0
02M003,4,2011.0,79.0,701,2,2.5,5,6.3,43,54.4,29,36.7,72,91.1,Public,,,,,,,,,,,,,,,,,P.S. 003 Charrette School,47.2%,52.8%,5.6%,7.6%,14.4%,7.6%,64.7%,0.52,2.49,0.75,P.S. 003 Charrette School,8.9,8.8,8.9,9.0,,,3299908.0
02M003,5,2011.0,99.0,687,4,4,17,17.2,57,57.6,21,21.2,78,78.8,Public,,,,,,,,,,,,,,,,,P.S. 003 Charrette School,47.2%,52.8%,5.6%,7.6%,14.4%,7.6%,64.7%,0.52,2.49,0.75,P.S. 003 Charrette School,8.9,8.8,8.9,9.0,,,3299908.0
02M003,All Grades,2011.0,282.0,695,7,2.5,33,11.7,160,56.7,82,29.1,242,85.8,Public,,,,,,,,,,,,,,,,,P.S. 003 Charrette School,47.2%,52.8%,5.6%,7.6%,14.4%,7.6%,64.7%,0.52,2.49,0.75,P.S. 003 Charrette School,8.9,8.8,8.9,9.0,,,3299908.0
02M006,3,2011.0,136.0,703,0,0,10,7.4,73,53.7,53,39,126,92.6,Public,,,,,,,,,,,,,,,,,P.S. 006 Lillie D. Blake,46.6%,53.4%,10.1%,3.2%,10.0%,6.9%,69.7%,0.52,2.49,0.75,P.S. 006 Lillie D. Blake,8.3,8.4,7.3,7.8,,,4155406.0
02M006,4,2011.0,116.0,720,0,0,7,6,29,25,80,69,109,94,Public,,,,,,,,,,,,,,,,,P.S. 006 Lillie D. Blake,46.6%,53.4%,10.1%,3.2%,10.0%,6.9%,69.7%,0.52,2.49,0.75,P.S. 006 Lillie D. Blake,8.3,8.4,7.3,7.8,,,4155406.0
02M006,5,2011.0,114.0,719,2,1.8,5,4.4,30,26.3,77,67.5,107,93.9,Public,,,,,,,,,,,,,,,,,P.S. 006 Lillie D. Blake,46.6%,53.4%,10.1%,3.2%,10.0%,6.9%,69.7%,0.52,2.49,0.75,P.S. 006 Lillie D. Blake,8.3,8.4,7.3,7.8,,,4155406.0
02M006,All Grades,2011.0,366.0,713,2,0.5,22,6,132,36.1,210,57.4,342,93.4,Public,,,,,,,,,,,,,,,,,P.S. 006 Lillie D. Blake,46.6%,53.4%,10.1%,3.2%,10.0%,6.9%,69.7%,0.52,2.49,0.75,P.S. 006 Lillie D. Blake,8.3,8.4,7.3,7.8,,,4155406.0
02M011,3,2011.0,95.0,696,3,3.2,19,20,49,51.6,24,25.3,73,76.8,Public,,,,,,,,,,,,,,,,,P.S. 011 William T. Harris,45.5%,54.5%,11.5%,12.5%,32.2%,2.8%,40.9%,0.52,2.49,0.75,P.S. 011 William T. Harris,8.6,8.8,8.7,9.2,,,3442299.0
02M011,4,2011.0,85.0,704,2,2.4,11,12.9,32,37.6,40,47.1,72,84.7,Public,,,,,,,,,,,,,,,,,P.S. 011 William T. Harris,45.5%,54.5%,11.5%,12.5%,32.2%,2.8%,40.9%,0.52,2.49,0.75,P.S. 011 William T. Harris,8.6,8.8,8.7,9.2,,,3442299.0
02M011,5,2011.0,76.0,710,1,1.3,7,9.2,25,32.9,43,56.6,68,89.5,Public,,,,,,,,,,,,,,,,,P.S. 011 William T. Harris,45.5%,54.5%,11.5%,12.5%,32.2%,2.8%,40.9%,0.52,2.49,0.75,P.S. 011 William T. Harris,8.6,8.8,8.7,9.2,,,3442299.0
02M011,All Grades,2011.0,256.0,703,6,2.3,37,14.5,106,41.4,107,41.8,213,83.2,Public,,,,,,,,,,,,,,,,,P.S. 011 William T. Harris,45.5%,54.5%,11.5%,12.5%,32.2%,2.8%,40.9%,0.52,2.49,0.75,P.S. 011 William T. Harris,8.6,8.8,8.7,9.2,,,3442299.0
02M033,3,2011.0,47.0,692,1,2.1,9,19.1,30,63.8,7,14.9,37,78.7,Public,,,,,,,,,,,,,,,,,P.S. 033 Chelsea Prep,50.1%,49.9%,20.7%,22.3%,39.6%,1.8%,15.5%,0.33,1.76,0.59,P.S. 033 Chelsea Prep,9.2,9.3,8.8,9.1,,,2058507.0
02M033,4,2011.0,36.0,694,0,0,11,30.6,11,30.6,14,38.9,25,69.4,Public,,,,,,,,,,,,,,,,,P.S. 033 Chelsea Prep,50.1%,49.9%,20.7%,22.3%,39.6%,1.8%,15.5%,0.33,1.76,0.59,P.S. 033 Chelsea Prep,9.2,9.3,8.8,9.1,,,2058507.0
02M033,5,2011.0,55.0,690,0,0,17,30.9,27,49.1,11,20,38,69.1,Public,,,,,,,,,,,,,,,,,P.S. 033 Chelsea Prep,50.1%,49.9%,20.7%,22.3%,39.6%,1.8%,15.5%,0.33,1.76,0.59,P.S. 033 Chelsea Prep,9.2,9.3,8.8,9.1,,,2058507.0
02M033,All Grades,2011.0,138.0,692,1,0.7,37,26.8,68,49.3,32,23.2,100,72.5,Public,,,,,,,,,,,,,,,,,P.S. 033 Chelsea Prep,50.1%,49.9%,20.7%,22.3%,39.6%,1.8%,15.5%,0.33,1.76,0.59,P.S. 033 Chelsea Prep,9.2,9.3,8.8,9.1,,,2058507.0
02M040,3,2011.0,88.0,695,2,2.3,11,12.5,57,64.8,18,20.5,75,85.2,Public,,,,,,,,,,,,,,,,,P.S. 040 Augustus Saint-Gaudens,49.1%,50.9%,12.1%,5.6%,13.6%,4.8%,64.0%,,,,P.S. 040 Augustus Saint-Gaudens,8.6,8.6,7.8,8.5,,,2972169.0
02M040,4,2011.0,82.0,706,1,1.2,9,11,29,35.4,43,52.4,72,87.8,Public,,,,,,,,,,,,,,,,,P.S. 040 Augustus Saint-Gaudens,49.1%,50.9%,12.1%,5.6%,13.6%,4.8%,64.0%,,,,P.S. 040 Augustus Saint-Gaudens,8.6,8.6,7.8,8.5,,,2972169.0
02M040,5,2011.0,77.0,715,1,1.3,5,6.5,23,29.9,48,62.3,71,92.2,Public,,,,,,,,,,,,,,,,,P.S. 040 Augustus Saint-Gaudens,49.1%,50.9%,12.1%,5.6%,13.6%,4.8%,64.0%,,,,P.S. 040 Augustus Saint-Gaudens,8.6,8.6,7.8,8.5,,,2972169.0
02M040,All Grades,2011.0,247.0,705,4,1.6,25,10.1,109,44.1,109,44.1,218,88.3,Public,,,,,,,,,,,,,,,,,P.S. 040 Augustus Saint-Gaudens,49.1%,50.9%,12.1%,5.6%,13.6%,4.8%,64.0%,,,,P.S. 040 Augustus Saint-Gaudens,8.6,8.6,7.8,8.5,,,2972169.0
02M041,3,2011.0,111.0,699,1,0.9,19,17.1,60,54.1,31,27.9,91,82,Public,,,,,,,,,,,,,,,,,P.S. 041 Greenwich Village,49.1%,50.9%,10.0%,3.3%,8.6%,3.3%,74.8%,0.52,2.49,0.75,P.S. 041 Greenwich Village,8.5,8.8,8.8,8.9,,,3854910.0
02M041,4,2011.0,117.0,716,0,0,9,7.7,28,23.9,80,68.4,108,92.3,Public,,,,,,,,,,,,,,,,,P.S. 041 Greenwich Village,49.1%,50.9%,10.0%,3.3%,8.6%,3.3%,74.8%,0.52,2.49,0.75,P.S. 041 Greenwich Village,8.5,8.8,8.8,8.9,,,3854910.0
02M041,5,2011.0,105.0,709,2,1.9,9,8.6,40,38.1,54,51.4,94,89.5,Public,,,,,,,,,,,,,,,,,P.S. 041 Greenwich Village,49.1%,50.9%,10.0%,3.3%,8.6%,3.3%,74.8%,0.52,2.49,0.75,P.S. 041 Greenwich Village,8.5,8.8,8.8,8.9,,,3854910.0
02M041,All Grades,2011.0,333.0,708,3,0.9,37,11.1,128,38.4,165,49.5,293,88,Public,,,,,,,,,,,,,,,,,P.S. 041 Greenwich Village,49.1%,50.9%,10.0%,3.3%,8.6%,3.3%,74.8%,0.52,2.49,0.75,P.S. 041 Greenwich Village,8.5,8.8,8.8,8.9,,,3854910.0
02M042,3,2011.0,119.0,703,1,0.8,11,9.2,64,53.8,43,36.1,107,89.9,Public,,,,,,,,,,,,,,,,,P.S. 042 Benjamin Altman,47.3%,52.7%,93.3%,1.2%,4.0%,0.0%,1.5%,0.52,2.49,0.75,P.S. 042 Benjamin Altman,7.6,7.5,7.8,8.3,,,4400417.0
02M042,4,2011.0,117.0,707,0,0,14,12,49,41.9,54,46.2,103,88,Public,,,,,,,,,,,,,,,,,P.S. 042 Benjamin Altman,47.3%,52.7%,93.3%,1.2%,4.0%,0.0%,1.5%,0.52,2.49,0.75,P.S. 042 Benjamin Altman,7.6,7.5,7.8,8.3,,,4400417.0
02M042,5,2011.0,127.0,713,1,0.8,13,10.2,38,29.9,75,59.1,113,89,Public,,,,,,,,,,,,,,,,,P.S. 042 Benjamin Altman,47.3%,52.7%,93.3%,1.2%,4.0%,0.0%,1.5%,0.52,2.49,0.75,P.S. 042 Benjamin Altman,7.6,7.5,7.8,8.3,,,4400417.0
02M042,All Grades,2011.0,363.0,708,2,0.6,38,10.5,151,41.6,172,47.4,323,89,Public,,,,,,,,,,,,,,,,,P.S. 042 Benjamin Altman,47.3%,52.7%,93.3%,1.2%,4.0%,0.0%,1.5%,0.52,2.49,0.75,P.S. 042 Benjamin Altman,7.6,7.5,7.8,8.3,,,4400417.0
02M051,3,2011.0,56.0,686,3,5.4,23,41.1,21,37.5,9,16.1,30,53.6,Public,,,,,,,,,,,,,,,,,P.S. 051 Elias Howe,46.9%,53.1%,15.6%,11.5%,56.0%,2.4%,14.5%,0.35,1.09,0.5,P.S. 051 Elias Howe,8.0,8.2,8.9,9.0,,,1941030.0
02M051,4,2011.0,49.0,695,1,2,9,18.4,26,53.1,13,26.5,39,79.6,Public,,,,,,,,,,,,,,,,,P.S. 051 Elias Howe,46.9%,53.1%,15.6%,11.5%,56.0%,2.4%,14.5%,0.35,1.09,0.5,P.S. 051 Elias Howe,8.0,8.2,8.9,9.0,,,1941030.0
02M051,5,2011.0,51.0,697,0,0,11,21.6,21,41.2,19,37.3,40,78.4,Public,,,,,,,,,,,,,,,,,P.S. 051 Elias Howe,46.9%,53.1%,15.6%,11.5%,56.0%,2.4%,14.5%,0.35,1.09,0.5,P.S. 051 Elias Howe,8.0,8.2,8.9,9.0,,,1941030.0
02M051,All Grades,2011.0,156.0,692,4,2.6,43,27.6,68,43.6,41,26.3,109,69.9,Public,,,,,,,,,,,,,,,,,P.S. 051 Elias Howe,46.9%,53.1%,15.6%,11.5%,56.0%,2.4%,14.5%,0.35,1.09,0.5,P.S. 051 Elias Howe,8.0,8.2,8.9,9.0,,,1941030.0
02M059,3,2011.0,82.0,702,1,1.2,6,7.3,49,59.8,26,31.7,75,91.5,Public,,,,,,,,,,,,,,,,,P.S. 059 Beekman Hill International,47.8%,52.2%,12.7%,4.6%,16.9%,6.0%,59.8%,,,,P.S. 059 Beekman Hill International,8.5,8.6,8.1,8.9,,,2811101.0
02M059,4,2011.0,70.0,722,0,0,8,11.4,15,21.4,47,67.1,62,88.6,Public,,,,,,,,,,,,,,,,,P.S. 059 Beekman Hill International,47.8%,52.2%,12.7%,4.6%,16.9%,6.0%,59.8%,,,,P.S. 059 Beekman Hill International,8.5,8.6,8.1,8.9,,,2811101.0
02M059,5,2011.0,64.0,710,0,0,6,9.4,18,28.1,40,62.5,58,90.6,Public,,,,,,,,,,,,,,,,,P.S. 059 Beekman Hill International,47.8%,52.2%,12.7%,4.6%,16.9%,6.0%,59.8%,,,,P.S. 059 Beekman Hill International,8.5,8.6,8.1,8.9,,,2811101.0
02M059,All Grades,2011.0,216.0,711,1,0.5,20,9.3,82,38,113,52.3,195,90.3,Public,,,,,,,,,,,,,,,,,P.S. 059 Beekman Hill International,47.8%,52.2%,12.7%,4.6%,16.9%,6.0%,59.8%,,,,P.S. 059 Beekman Hill International,8.5,8.6,8.1,8.9,,,2811101.0
02M077,3,2011.0,57.0,722,0,0,1,1.8,14,24.6,42,73.7,56,98.2,Public,,,,,,,,,,,,,,,,,P.S. 77 Lower Lab School,54.3%,45.7%,15.9%,3.1%,8.8%,4.0%,68.2%,,,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,,1717021.0
02M077,4,2011.0,62.0,725,4,6.5,2,3.2,5,8.1,51,82.3,56,90.3,Public,,,,,,,,,,,,,,,,,P.S. 77 Lower Lab School,54.3%,45.7%,15.9%,3.1%,8.8%,4.0%,68.2%,,,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,,1717021.0
02M077,5,2011.0,56.0,731,1,1.8,3,5.4,4,7.1,48,85.7,52,92.9,Public,,,,,,,,,,,,,,,,,P.S. 77 Lower Lab School,54.3%,45.7%,15.9%,3.1%,8.8%,4.0%,68.2%,,,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,,1717021.0
02M077,All Grades,2011.0,175.0,726,5,2.9,6,3.4,23,13.1,141,80.6,164,93.7,Public,,,,,,,,,,,,,,,,,P.S. 77 Lower Lab School,54.3%,45.7%,15.9%,3.1%,8.8%,4.0%,68.2%,,,,P.S. 77 Lower Lab School,8.2,8.4,7.5,8.9,,,1717021.0
02M089,3,2011.0,78.0,703,1,1.3,7,9,37,47.4,33,42.3,70,89.7,Public,,,,,,,,,,,,,,,,,P.S. 89,49.5%,50.5%,17.6%,4.0%,9.9%,7.3%,61.2%,,,,P.S. 89,8.6,8.1,8.0,8.4,,,2693574.0
02M089,4,2011.0,94.0,705,0,0,10,10.6,46,48.9,38,40.4,84,89.4,Public,,,,,,,,,,,,,,,,,P.S. 89,49.5%,50.5%,17.6%,4.0%,9.9%,7.3%,61.2%,,,,P.S. 89,8.6,8.1,8.0,8.4,,,2693574.0
